Cluster	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
male-biased	GO:0045333	cellular respiration	58/1402	185/12994	1.81426685877826e-14	9.48634783783685e-12	9.10952938565507e-12	ARL2/BID/BLOC1S1/C2orf69/CHCHD10/CHCHD5/CISD1/COA6/COQ10B/COX10/COX4I1/COX5A/COX5B/COX6A1/COX6C/COX7A1/COX7A2/COX7A2L/DGUOK/DNAJC30/ETFB/GHITM/ISCU/MDH1/MDH2/ME3/MFN2/NDUFA11/NDUFA12/NDUFA3/NDUFA4/NDUFA5/NDUFA8/NDUFAB1/NDUFB1/NDUFB10/NDUFB2/NDUFB6/NDUFB7/NDUFB8/NDUFB9/NDUFC1/NDUFC2/NDUFS4/NDUFS6/NDUFV2/NNT/PARK7/PINK1/PRELID1/SCO2/SDHAF2/SDHB/UQCR10/UQCR11/UQCRC2/UQCRFS1/UQCRQ	58
male-biased	GO:0022900	electron transport chain	48/1402	141/12994	1.0465326732568e-13	4.86405130248131e-11	4.67084056274612e-11	ALDH2/BID/COA6/COX4I1/COX5A/COX5B/COX6A1/COX6C/COX7A1/COX7A2/COX7A2L/DEGS1/DGUOK/ETFB/GHITM/GLRX2/ISCU/NDUFA12/NDUFA3/NDUFA4/NDUFA5/NDUFA8/NDUFAB1/NDUFB1/NDUFB10/NDUFB2/NDUFB6/NDUFB7/NDUFB8/NDUFB9/NDUFC1/NDUFC2/NDUFS4/NDUFS6/NDUFV2/PARK7/PINK1/POR/SCO2/SDHAF2/SDHB/SRD5A1/THAP11/UQCR10/UQCR11/UQCRC2/UQCRFS1/UQCRQ	48
male-biased	GO:0015980	energy derivation by oxidation of organic compounds	67/1402	253/12994	1.41198017234301e-12	5.9063130609108e-10	5.67170140806413e-10	AGL/ARL2/BID/BLOC1S1/C2orf69/CHCHD10/CHCHD5/CISD1/COA6/COQ10B/COX10/COX4I1/COX5A/COX5B/COX6A1/COX6C/COX7A1/COX7A2/COX7A2L/DGUOK/DNAJC30/ETFB/GCK/GHITM/GSK3A/ISCU/MDH1/MDH2/ME3/MFN2/NDUFA11/NDUFA12/NDUFA3/NDUFA4/NDUFA5/NDUFA8/NDUFAB1/NDUFB1/NDUFB10/NDUFB2/NDUFB6/NDUFB7/NDUFB8/NDUFB9/NDUFC1/NDUFC2/NDUFS4/NDUFS6/NDUFV2/NHLRC1/NNT/PARK7/PID1/PINK1/POMC/PPP1CB/PPP1R1A/PPP1R2/PRELID1/SCO2/SDHAF2/SDHB/UQCR10/UQCR11/UQCRC2/UQCRFS1/UQCRQ	67
male-biased	GO:0015986	proton motive force-driven ATP synthesis	22/1402	44/12994	9.1494566183916e-11	3.47928882133928e-08	3.34108387136673e-08	ATP6V0C/ATP6V1A/DNAJC30/NDUFA11/NDUFA12/NDUFA3/NDUFA5/NDUFA8/NDUFAB1/NDUFB1/NDUFB10/NDUFB2/NDUFB6/NDUFB7/NDUFB8/NDUFB9/NDUFC1/NDUFC2/NDUFS4/NDUFS6/NDUFV2/SDHB	22
male-biased	GO:0009142	nucleoside triphosphate biosynthetic process	31/1402	85/12994	3.41778752781866e-10	1.19138376907212e-07	1.14405940404877e-07	AK1/ATP6V0C/ATP6V1A/DNAJC30/NDUFA11/NDUFA12/NDUFA3/NDUFA5/NDUFA8/NDUFAB1/NDUFB1/NDUFB10/NDUFB2/NDUFB6/NDUFB7/NDUFB8/NDUFB9/NDUFC1/NDUFC2/NDUFS4/NDUFS6/NDUFV2/NME1/NME2/NME3/NUDT2/PID1/PINK1/SDHB/TBPL1/UCK1	31
male-biased	GO:0032543	mitochondrial translation	39/1402	125/12994	4.17470075521151e-10	1.29897036296768e-07	1.24737242348973e-07	C1QBP/CHCHD1/GADD45GIP1/MRPL1/MRPL12/MRPL14/MRPL15/MRPL16/MRPL18/MRPL20/MRPL24/MRPL27/MRPL3/MRPL34/MRPL36/MRPL41/MRPL43/MRPL46/MRPL49/MRPL54/MRPL55/MRPS11/MRPS12/MRPS17/MRPS18B/MRPS21/MRPS23/MRPS24/MRPS26/MRPS28/MRPS34/MRPS35/MRPS6/MTIF3/NGRN/TRMT10C/TRUB2/TSFM/TUFM	39
male-biased	GO:0009206	purine ribonucleoside triphosphate biosynthetic process	28/1402	72/12994	4.34749822652344e-10	1.29897036296768e-07	1.24737242348973e-07	ATP6V0C/ATP6V1A/DNAJC30/NDUFA11/NDUFA12/NDUFA3/NDUFA5/NDUFA8/NDUFAB1/NDUFB1/NDUFB10/NDUFB2/NDUFB6/NDUFB7/NDUFB8/NDUFB9/NDUFC1/NDUFC2/NDUFS4/NDUFS6/NDUFV2/NME1/NME2/NME3/NUDT2/PID1/PINK1/SDHB	28
male-biased	GO:0009201	ribonucleoside triphosphate biosynthetic process	29/1402	77/12994	5.22455701516932e-10	1.45695479963022e-07	1.39908137332534e-07	ATP6V0C/ATP6V1A/DNAJC30/NDUFA11/NDUFA12/NDUFA3/NDUFA5/NDUFA8/NDUFAB1/NDUFB1/NDUFB10/NDUFB2/NDUFB6/NDUFB7/NDUFB8/NDUFB9/NDUFC1/NDUFC2/NDUFS4/NDUFS6/NDUFV2/NME1/NME2/NME3/NUDT2/PID1/PINK1/SDHB/UCK1	29
male-biased	GO:0009145	purine nucleoside triphosphate biosynthetic process	28/1402	73/12994	6.33377029615219e-10	1.65588507180029e-07	1.59010970066558e-07	ATP6V0C/ATP6V1A/DNAJC30/NDUFA11/NDUFA12/NDUFA3/NDUFA5/NDUFA8/NDUFAB1/NDUFB1/NDUFB10/NDUFB2/NDUFB6/NDUFB7/NDUFB8/NDUFB9/NDUFC1/NDUFC2/NDUFS4/NDUFS6/NDUFV2/NME1/NME2/NME3/NUDT2/PID1/PINK1/SDHB	28
male-biased	GO:0042776	proton motive force-driven mitochondrial ATP synthesis	20/1402	41/12994	1.15811253382483e-09	2.84963807587604e-07	2.73644422852975e-07	DNAJC30/NDUFA11/NDUFA12/NDUFA3/NDUFA5/NDUFA8/NDUFAB1/NDUFB1/NDUFB10/NDUFB2/NDUFB6/NDUFB7/NDUFB8/NDUFB9/NDUFC1/NDUFC2/NDUFS4/NDUFS6/NDUFV2/SDHB	20
male-biased	GO:0006091	generation of precursor metabolites and energy	83/1402	395/12994	1.31476495415881e-09	3.05536766847018e-07	2.93400179243862e-07	ACAT1/AGL/ALDH2/APP/ARL2/BID/BLOC1S1/C2orf69/CHCHD10/CHCHD5/CISD1/COA6/COQ10B/COX10/COX17/COX4I1/COX5A/COX5B/COX6A1/COX6C/COX7A1/COX7A2/COX7A2L/DEGS1/DGUOK/DNAJC30/ETFB/GCK/GHITM/GLRX2/GSK3A/HMGCLL1/IER3/ISCU/MDH1/MDH2/ME3/MFN2/NDUFA11/NDUFA12/NDUFA3/NDUFA4/NDUFA5/NDUFA8/NDUFAB1/NDUFB1/NDUFB10/NDUFB2/NDUFB6/NDUFB7/NDUFB8/NDUFB9/NDUFC1/NDUFC2/NDUFS4/NDUFS6/NDUFV2/NHLRC1/NNT/PARK7/PGD/PID1/PINK1/POMC/POR/PPP1CB/PPP1R1A/PPP1R2/PPP2CA/PRELID1/SCO2/SDHAF2/SDHB/SLC25A4/SRD5A1/THAP11/THTPA/UQCR10/UQCR11/UQCRC2/UQCRFS1/UQCRQ/VGF	83
male-biased	GO:0006754	ATP biosynthetic process	25/1402	62/12994	1.52565533533894e-09	3.35885066722252e-07	3.22542978374149e-07	ATP6V0C/ATP6V1A/DNAJC30/NDUFA11/NDUFA12/NDUFA3/NDUFA5/NDUFA8/NDUFAB1/NDUFB1/NDUFB10/NDUFB2/NDUFB6/NDUFB7/NDUFB8/NDUFB9/NDUFC1/NDUFC2/NDUFS4/NDUFS6/NDUFV2/NUDT2/PID1/PINK1/SDHB	25
male-biased	GO:0006120	mitochondrial electron transport, NADH to ubiquinone	20/1402	42/12994	1.9876368820115e-09	4.15714253872706e-07	3.9920117588189e-07	ISCU/NDUFA3/NDUFA4/NDUFA5/NDUFA8/NDUFAB1/NDUFB1/NDUFB10/NDUFB2/NDUFB6/NDUFB7/NDUFB8/NDUFB9/NDUFC1/NDUFC2/NDUFS4/NDUFS6/NDUFV2/PARK7/PINK1	20
male-biased	GO:0007032	endosome organization	29/1402	84/12994	5.4933421747219e-09	1.09422144366008e-06	1.0507565783829e-06	AKTIP/ATP6V0B/ATP6V0C/ATP6V1A/ATP6V1D/ATP6V1F/ATP6V1H/CHMP2A/CHMP2B/CHMP4A/CHMP4B/CHMP5/CHMP6/CHMP7/LAMTOR1/RAB11A/RAB22A/RAB7A/RNASEK/SNX3/SQSTM1/TMEM127/TSG101/VPS18/VPS33B/VPS37A/VPS37D/VPS4A/VTA1	29
male-biased	GO:0140053	mitochondrial gene expression	41/1402	155/12994	3.30008354344271e-08	6.27465884646402e-06	6.02541569463032e-06	C1QBP/CHCHD1/CHCHD10/GADD45GIP1/MRPL1/MRPL12/MRPL14/MRPL15/MRPL16/MRPL18/MRPL20/MRPL24/MRPL27/MRPL3/MRPL34/MRPL36/MRPL41/MRPL43/MRPL46/MRPL49/MRPL54/MRPL55/MRPS11/MRPS12/MRPS17/MRPS18B/MRPS21/MRPS23/MRPS24/MRPS26/MRPS28/MRPS34/MRPS35/MRPS6/MTIF3/NGRN/THAP11/TRMT10C/TRUB2/TSFM/TUFM	41
male-biased	GO:0090150	establishment of protein localization to membrane	53/1402	234/12994	1.05705014518484e-07	1.92245250317748e-05	1.84608849154479e-05	ADORA1/ATG3/ATP1B1/BID/CAMLG/CD24/CDK5/CDK5R1/CHMP4A/CHMP4B/CPLX1/EMC10/EMC3/EMC4/EMC7/FIS1/GORASP2/HRAS/MFF/MIEF2/MOAP1/MTCH1/MTCH2/MTX2/NSG1/PDCD5/PEX16/PEX3/PRNP/RAB10/RAB11A/RAB7A/RABGEF1/REEP1/SEC61B/SLC1A1/SRP19/SRPRB/STX3/SYS1/TIMM13/TIMM22/TIMM8B/TMEM147/TOMM22/TOMM5/TOMM6/TOMM70/VAMP2/VAMP5/VPS37A/VPS37D/ZDHHC3	53
male-biased	GO:0006914	autophagy	92/1402	498/12994	1.28958725531738e-07	2.15773739559703e-05	2.07202735422783e-05	ARFIP2/ATG16L1/ATG3/ATG5/ATG9B/ATP6V0B/ATP6V0C/ATP6V0D1/ATP6V0E2/ATP6V1A/ATP6V1D/ATP6V1E1/ATP6V1G2/ATP6V1H/BAD/BOK/C19orf12/CALM1/CAMKK2/CDK5/CDK5R1/CHMP2A/CHMP2B/CHMP4A/CHMP4B/CHMP5/CHMP6/CHMP7/CISD1/CISD2/CLTC/CPTP/CREG1/DCN/DEPTOR/DNM1L/ENDOG/FBXW7/FEZ2/FIS1/GABARAPL2/GSK3A/INHBA/ITPR1/KEAP1/KLHL22/MAP1LC3A/MAP1LC3B/MCOLN1/MFN2/MOAP1/NHLRC1/NSFL1C/PAFAH1B2/PARK7/PGAM5/PIK3R2/PINK1/RAB1A/RAB33B/RAB7A/RASIP1/RRAGA/RRAGC/SCOC/SESN2/SLC25A4/SNX14/SQSTM1/STUB1/STX12/TBC1D14/TMEM74/TOLLIP/TRAPPC4/TRIB3/TRIM32/TRIM68/TSG101/UBXN2B/UBXN6/UCHL1/UFC1/ULK2/USP10/VPS18/VPS37A/VPS37D/VPS4A/VTA1/VTI1B/WDR45B	92
male-biased	GO:0061919	process utilizing autophagic mechanism	92/1402	498/12994	1.28958725531738e-07	2.15773739559703e-05	2.07202735422783e-05	ARFIP2/ATG16L1/ATG3/ATG5/ATG9B/ATP6V0B/ATP6V0C/ATP6V0D1/ATP6V0E2/ATP6V1A/ATP6V1D/ATP6V1E1/ATP6V1G2/ATP6V1H/BAD/BOK/C19orf12/CALM1/CAMKK2/CDK5/CDK5R1/CHMP2A/CHMP2B/CHMP4A/CHMP4B/CHMP5/CHMP6/CHMP7/CISD1/CISD2/CLTC/CPTP/CREG1/DCN/DEPTOR/DNM1L/ENDOG/FBXW7/FEZ2/FIS1/GABARAPL2/GSK3A/INHBA/ITPR1/KEAP1/KLHL22/MAP1LC3A/MAP1LC3B/MCOLN1/MFN2/MOAP1/NHLRC1/NSFL1C/PAFAH1B2/PARK7/PGAM5/PIK3R2/PINK1/RAB1A/RAB33B/RAB7A/RASIP1/RRAGA/RRAGC/SCOC/SESN2/SLC25A4/SNX14/SQSTM1/STUB1/STX12/TBC1D14/TMEM74/TOLLIP/TRAPPC4/TRIB3/TRIM32/TRIM68/TSG101/UBXN2B/UBXN6/UCHL1/UFC1/ULK2/USP10/VPS18/VPS37A/VPS37D/VPS4A/VTA1/VTI1B/WDR45B	92
male-biased	GO:0033108	mitochondrial respiratory chain complex assembly	26/1402	80/12994	1.35944513918299e-07	2.1871380835394e-05	2.1002601826406e-05	COX14/COX16/COX17/NDUFA11/NDUFA12/NDUFA3/NDUFA5/NDUFA8/NDUFAB1/NDUFAF2/NDUFB1/NDUFB10/NDUFB2/NDUFB6/NDUFB7/NDUFB8/NDUFB9/NDUFC1/NDUFC2/NDUFS4/PET117/SCO2/SDHAF1/SDHAF2/TMEM126A/UQCRFS1	26
male-biased	GO:0016236	macroautophagy	63/1402	301/12994	1.52400315297355e-07	2.36107599588458e-05	2.26728890126592e-05	ARFIP2/ATG16L1/ATG3/ATG5/ATG9B/ATP6V0B/ATP6V0C/ATP6V0D1/ATP6V0E2/ATP6V1A/ATP6V1D/ATP6V1E1/ATP6V1G2/ATP6V1H/CALM1/CDK5/CDK5R1/CHMP2A/CHMP2B/CHMP4A/CHMP4B/CHMP5/CHMP6/CHMP7/DCN/DNM1L/FBXW7/FEZ2/GABARAPL2/GSK3A/MAP1LC3A/MAP1LC3B/MCOLN1/MFN2/MOAP1/NSFL1C/PAFAH1B2/PGAM5/PINK1/RAB1A/RAB33B/RAB7A/SCOC/SESN2/SLC25A4/SNX14/SQSTM1/STUB1/STX12/TBC1D14/TMEM74/TSG101/UBXN2B/UBXN6/UCHL1/UFC1/ULK2/VPS37A/VPS37D/VPS4A/VTA1/VTI1B/WDR45B	63
male-biased	GO:0007006	mitochondrial membrane organization	29/1402	97/12994	2.02062141138746e-07	3.01866405851205e-05	2.89875613002051e-05	ALKBH7/BAD/BID/BLOC1S2/BOK/CHCHD10/CHCHD6/CNP/GHITM/GSK3A/IER3/MFN2/MOAP1/MTCH1/MTCH2/MTX2/PDCD5/PINK1/SLC25A4/SLC25A46/TIMM13/TIMM22/TIMM8B/TMEM11/TMEM14A/TOMM22/TOMM5/TOMM6/TOMM70	29
male-biased	GO:0016050	vesicle organization	65/1402	318/12994	2.41971216781034e-07	3.49022620618988e-05	3.35158679940626e-05	AGFG1/AKTIP/AP1M1/AP1S1/AP3S1/ARFGAP3/ATP6V0B/ATP6V0C/ATP6V0D1/ATP6V1A/ATP6V1D/ATP6V1E1/ATP6V1F/ATP6V1G2/ATP6V1H/BLOC1S1/BLOC1S2/BLOC1S3/BLOC1S4/CHMP2A/CHMP2B/CHMP4A/CHMP4B/CHMP5/CHMP6/CHMP7/CPLX1/DTNBP1/HPS6/INSIG1/LAMTOR1/MFSD14A/PDCD6/PREB/RAB11A/RAB14/RAB1A/RAB22A/RAB3A/RAB7A/RNASEK/SAR1A/SEC24D/SNAP47/SNX3/SQSTM1/STX12/STX3/TBPL1/TMED10/TMEM127/TRAPPC2B/TRAPPC2L/TRAPPC3/TRAPPC4/TSG101/VAMP2/VPS18/VPS33B/VPS37A/VPS37D/VPS4A/VTA1/VTI1B/YIPF5	65
male-biased	GO:0010256	endomembrane system organization	90/1402	499/12994	5.3285669112382e-07	7.42979846323646e-05	7.13467064325788e-05	AGFG1/AKTIP/AP1M1/AP1S1/AP3S1/ARV1/ATG9B/ATL1/ATP6V0B/ATP6V0C/ATP6V1A/ATP6V1D/ATP6V1F/ATP6V1H/BANF1/BLOC1S1/BLOC1S2/BLOC1S3/CAMLG/CAMSAP2/CDC42/CHMP2A/CHMP2B/CHMP4A/CHMP4B/CHMP5/CHMP6/CHMP7/CPLX1/CSNK1A1/CTDNEP1/DEGS1/DTNBP1/EHD3/EMC10/EMC3/EMC4/EMC7/GOLGA5/GORASP2/GPER1/HPS6/KIFC3/LAMTOR1/MAFB/MFSD14A/MYZAP/NSFL1C/RAB10/RAB11A/RAB1A/RAB22A/RAB2A/RAB33B/RAB3A/RAB7A/REEP1/REEP5/RNASEK/RTN1/RTN3/RTN4/SMPD1/SNAP47/SNX3/SOD1/SPAST/SPESP1/SQSTM1/STX3/TBPL1/TMED10/TMED3/TMEFF2/TMEM127/TMEM147/TOR1A/TOR1B/TSG101/UBXN2B/UGCG/VPS18/VPS33B/VPS37A/VPS37D/VPS4A/VTA1/VTI1B/YIPF5/ZFYVE27	90
male-biased	GO:0010822	positive regulation of mitochondrion organization	22/1402	65/12994	5.62145100001611e-07	7.5853321074411e-05	7.284026151464e-05	BAD/BBC3/BID/BOK/CAMKK2/CHCHD10/DCN/DNM1L/ENDOG/FIS1/GPER1/GSK3A/MFF/MIEF2/MLLT11/MOAP1/PARK7/PDCD5/PGAM5/PINK1/SLC25A4/STUB1	22
male-biased	GO:0007033	vacuole organization	46/1402	204/12994	8.29247553955367e-07	0.000108398203693603	0.00010409239032545	AKTIP/ARFIP2/ATG16L1/ATG3/ATG5/ATG9B/ATP6V0B/ATP6V0C/ATP6V1A/ATP6V1D/ATP6V1F/ATP6V1H/CCDC115/CHMP2A/CHMP2B/CHMP4A/CHMP4B/CHMP5/CHMP6/CHMP7/CREG1/FEZ2/GABARAPL2/LAMTOR1/MAP1LC3A/MAP1LC3B/MCOLN1/MFN2/MOAP1/NSFL1C/PINK1/PPP3CB/RAB14/RAB1A/RAB33B/RAB7A/RNASEK/STX12/TBC1D14/TMEM199/UBXN2B/ULK2/VPS18/VPS33B/VPS4A/WDR45B	46
male-biased	GO:0039702	viral budding via host ESCRT complex	11/1402	20/12994	1.47973434884551e-06	0.000183603519689927	0.000176310386938803	CHMP2A/CHMP2B/CHMP4A/CHMP4B/CHMP5/CHMP6/CHMP7/TSG101/VPS37A/VPS37D/VPS4A	11
male-biased	GO:0010257	NADH dehydrogenase complex assembly	18/1402	49/12994	1.53624747529224e-06	0.000183603519689927	0.000176310386938803	NDUFA11/NDUFA12/NDUFA3/NDUFA5/NDUFA8/NDUFAB1/NDUFAF2/NDUFB1/NDUFB10/NDUFB2/NDUFB6/NDUFB7/NDUFB8/NDUFB9/NDUFC1/NDUFC2/NDUFS4/TMEM126A	18
male-biased	GO:0032981	mitochondrial respiratory chain complex I assembly	18/1402	49/12994	1.53624747529224e-06	0.000183603519689927	0.000176310386938803	NDUFA11/NDUFA12/NDUFA3/NDUFA5/NDUFA8/NDUFAB1/NDUFAF2/NDUFB1/NDUFB10/NDUFB2/NDUFB6/NDUFB7/NDUFB8/NDUFB9/NDUFC1/NDUFC2/NDUFS4/TMEM126A	18
male-biased	GO:0031468	nuclear membrane reassembly	12/1402	24/12994	1.85941677907759e-06	0.000216053899635599	0.000207471766928657	BANF1/CHMP2A/CHMP2B/CHMP4A/CHMP4B/CHMP5/CHMP6/CHMP7/NSFL1C/SPAST/UBXN2B/VPS4A	12
male-biased	GO:0009260	ribonucleotide biosynthetic process	39/1402	166/12994	1.92315683658553e-06	0.000217420676957765	0.000208784252870851	ACAT1/ACOT7/AK1/ATP6V0C/ATP6V1A/CMPK1/DNAJC30/ELOVL4/HACD1/MPC2/NDUFA11/NDUFA12/NDUFA3/NDUFA5/NDUFA8/NDUFAB1/NDUFB1/NDUFB10/NDUFB2/NDUFB6/NDUFB7/NDUFB8/NDUFB9/NDUFC1/NDUFC2/NDUFS4/NDUFS6/NDUFV2/NME1/NME2/NME3/NUDT2/PDHX/PID1/PINK1/PPCS/RFK/SDHB/UCK1	39
male-biased	GO:0010821	regulation of mitochondrion organization	33/1402	132/12994	2.77699990277764e-06	0.00030568922613997	0.000293546582520761	BAD/BBC3/BID/BOK/CAMKK2/CHCHD10/DCN/DNM1L/ENDOG/FBXW7/FIS1/GHITM/GPER1/GSK3A/IER3/MFF/MIEF2/MLLT11/MOAP1/MTCH2/PARK7/PDCD5/PGAM5/PID1/PINK1/PISD/PRELID1/RAP1GDS1/SLC25A4/SLC30A9/SQSTM1/STUB1/TMEM14A	33
male-biased	GO:0046390	ribose phosphate biosynthetic process	39/1402	169/12994	3.07481347700982e-06	0.000329793455752104	0.000316693339494453	ACAT1/ACOT7/AK1/ATP6V0C/ATP6V1A/CMPK1/DNAJC30/ELOVL4/HACD1/MPC2/NDUFA11/NDUFA12/NDUFA3/NDUFA5/NDUFA8/NDUFAB1/NDUFB1/NDUFB10/NDUFB2/NDUFB6/NDUFB7/NDUFB8/NDUFB9/NDUFC1/NDUFC2/NDUFS4/NDUFS6/NDUFV2/NME1/NME2/NME3/NUDT2/PDHX/PID1/PINK1/PPCS/RFK/SDHB/UCK1	39
male-biased	GO:0006839	mitochondrial transport	37/1402	157/12994	3.23786234973556e-06	0.000338599455223596	0.000325149545436602	ALKBH7/BAD/BID/BLOC1S2/BOK/CCDC51/CHCHD10/CNP/GHITM/GRPEL1/GRPEL2/GSK3A/IER3/MICU2/MPC1/MPC2/MRPL18/MTCH1/MTCH2/MTX2/PDCD5/PINK1/PSEN2/SLC25A4/SLC25A46/SMDT1/TIMM13/TIMM17A/TIMM22/TIMM23/TIMM8B/TMEM14A/TOMM22/TOMM40L/TOMM5/TOMM6/TOMM70	37
male-biased	GO:0071763	nuclear membrane organization	16/1402	42/12994	3.35477386971321e-06	0.000342268758463667	0.00032867309593904	BANF1/CHMP2A/CHMP2B/CHMP4A/CHMP4B/CHMP5/CHMP6/CHMP7/CTDNEP1/GPER1/NSFL1C/SPAST/TOR1A/TOR1B/UBXN2B/VPS4A	16
male-biased	GO:0036258	multivesicular body assembly	13/1402	30/12994	5.20717075513463e-06	0.000507102665033896	0.000486959439779898	CHMP2A/CHMP2B/CHMP4A/CHMP4B/CHMP5/CHMP6/CHMP7/RAB11A/TSG101/VPS37A/VPS37D/VPS4A/VTA1	13
male-biased	GO:0006626	protein targeting to mitochondrion	26/1402	95/12994	5.32655404828783e-06	0.000507102665033896	0.000486959439779898	ABLIM3/BID/FBXW7/FIS1/GRPEL1/GRPEL2/GSK3A/MFF/MFN2/MTCH1/MTCH2/MTX2/PDCD5/PINK1/TIMM13/TIMM17A/TIMM22/TIMM23/TIMM8B/TOMM22/TOMM40L/TOMM5/TOMM6/TOMM70/UBE2D3/UBL5	26
male-biased	GO:0009152	purine ribonucleotide biosynthetic process	36/1402	154/12994	5.33409449234794e-06	0.000507102665033896	0.000486959439779898	ACAT1/ACOT7/AK1/ATP6V0C/ATP6V1A/DNAJC30/ELOVL4/HACD1/MPC2/NDUFA11/NDUFA12/NDUFA3/NDUFA5/NDUFA8/NDUFAB1/NDUFB1/NDUFB10/NDUFB2/NDUFB6/NDUFB7/NDUFB8/NDUFB9/NDUFC1/NDUFC2/NDUFS4/NDUFS6/NDUFV2/NME1/NME2/NME3/NUDT2/PDHX/PID1/PINK1/PPCS/SDHB	36
male-biased	GO:0036257	multivesicular body organization	13/1402	31/12994	8.08531734857136e-06	0.000751575165979422	0.00072172095911458	CHMP2A/CHMP2B/CHMP4A/CHMP4B/CHMP5/CHMP6/CHMP7/RAB11A/TSG101/VPS37A/VPS37D/VPS4A/VTA1	13
male-biased	GO:0046755	viral budding	11/1402	23/12994	8.75684238878204e-06	0.000796301558962506	0.000764670722095933	CHMP2A/CHMP2B/CHMP4A/CHMP4B/CHMP5/CHMP6/CHMP7/TSG101/VPS37A/VPS37D/VPS4A	11
male-biased	GO:0006470	protein dephosphorylation	40/1402	183/12994	9.44273469847549e-06	0.000840403388164318	0.000807020730333314	ADORA1/BOD1/CALM1/CALM3/CAMTA1/CTDNEP1/CTDP1/DUSP12/DUSP2/DUSP26/DUSP3/DUSP7/FAM220A/FKBP1A/FKBP1B/NCK2/PDP1/PDXP/PGAM5/PHPT1/PINK1/PPM1H/PPP1CB/PPP1R2/PPP1R7/PPP2CA/PPP2CB/PPP2R1A/PPP2R5A/PPP2R5E/PPP3CA/PPP3CB/PTPN5/PTPRN2/PTPRR/SDHAF2/SMPD1/SPPL3/TIPRL/UBLCP1	40
male-biased	GO:0032510	endosome to lysosome transport via multivesicular body sorting pathway	9/1402	16/12994	1.09104819532096e-05	0.000950803041880745	0.000913035068715961	CHMP2A/CHMP2B/CHMP4A/CHMP4B/CHMP5/CHMP6/CHMP7/UBXN6/VPS4A	9
male-biased	GO:0019068	virion assembly	13/1402	32/12994	1.22780672758767e-05	0.00104814602887739	0.00100651137969378	CHMP2A/CHMP2B/CHMP4A/CHMP4B/CHMP5/CHMP6/CHMP7/RAB1A/SPCS1/TSG101/VPS37A/VPS37D/VPS4A	13
male-biased	GO:1902600	proton transmembrane transport	27/1402	105/12994	1.25404481994137e-05	0.00104913389636295	0.00100746000692553	ATP1A1/ATP1B1/ATP6V0B/ATP6V0C/ATP6V0D1/ATP6V0E2/ATP6V1A/ATP6V1D/ATP6V1E1/ATP6V1F/ATP6V1G2/ATP6V1H/COX17/COX4I1/COX5A/COX5B/COX7A1/COX7A2L/GHITM/NDUFA4/NNT/RNASEK/SLC17A5/SLC25A4/TESC/UQCR10/UQCRFS1	27
male-biased	GO:0006605	protein targeting	55/1402	286/12994	1.35466445282262e-05	0.00111109047179549	0.00106695553188258	ABLIM3/ADORA1/ATG3/BID/CDK5/CDK5R1/CHMP4A/CHMP4B/FBXW7/FIS1/GRPEL1/GRPEL2/GSK3A/HERPUD1/HRAS/LTBP2/MFF/MFN2/MIEF2/MON1A/MTCH1/MTCH2/MTX2/PDCD5/PEX12/PEX16/PINK1/PRNP/RAB7A/RABGEF1/SEC61B/SLC1A1/SPCS1/SQSTM1/SRP19/SRPRB/TIMM13/TIMM17A/TIMM22/TIMM23/TIMM8B/TOMM22/TOMM40L/TOMM5/TOMM6/TOMM70/UBE2D3/UBL5/VPS37A/VPS37D/VPS4A/YWHAG/YWHAQ/ZDHHC3/ZFAND2A	55
male-biased	GO:0009141	nucleoside triphosphate metabolic process	43/1402	206/12994	1.50336198189735e-05	0.00120933907120704	0.00116130148237252	AK1/APP/ARL2/ATP1B1/ATP6V0C/ATP6V1A/BAD/DCTPP1/DGUOK/DNAJC30/DNM1L/FIS1/GCK/IER3/ITPA/NDUFA11/NDUFA12/NDUFA3/NDUFA5/NDUFA8/NDUFAB1/NDUFB1/NDUFB10/NDUFB2/NDUFB6/NDUFB7/NDUFB8/NDUFB9/NDUFC1/NDUFC2/NDUFS4/NDUFS6/NDUFV2/NME1/NME2/NME3/NUDT2/PID1/PINK1/PPP2CA/SDHB/TBPL1/UCK1	43
male-biased	GO:0070585	protein localization to mitochondrion	28/1402	113/12994	1.84547150487178e-05	0.00144368643391432	0.00138634005607082	ABLIM3/BID/DNM1L/FBXW7/FIS1/GRPEL1/GRPEL2/GSK3A/MFF/MFN2/MOAP1/MTCH1/MTCH2/MTX2/PDCD5/PINK1/TIMM13/TIMM17A/TIMM22/TIMM23/TIMM8B/TOMM22/TOMM40L/TOMM5/TOMM6/TOMM70/UBE2D3/UBL5	28
male-biased	GO:0009165	nucleotide biosynthetic process	45/1402	221/12994	1.86371186783106e-05	0.00144368643391432	0.00138634005607082	ACAT1/ACOT7/AK1/ATP6V0C/ATP6V1A/CMPK1/DGUOK/DNAJC30/ELOVL4/GUCA1A/GUK1/HACD1/MPC2/NAXD/NDUFA11/NDUFA12/NDUFA3/NDUFA5/NDUFA8/NDUFAB1/NDUFB1/NDUFB10/NDUFB2/NDUFB6/NDUFB7/NDUFB8/NDUFB9/NDUFC1/NDUFC2/NDUFS4/NDUFS6/NDUFV2/NME1/NME2/NME3/NUDT2/PDHX/PID1/PINK1/PPCS/RFK/SDHB/SLC52A2/TBPL1/UCK1	45
