Cluster	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
male-biased	GO:0090151	establishment of protein localization to mitochondrial membrane	12/1482	32/13491	8.13869371810802e-05	0.00472463997298309	0.00454989589911973	MOAP1/MTCH1/MTCH2/MTX2/PDCD5/TIMM13/TIMM22/TIMM8B/TOMM22/TOMM5/TOMM6/TOMM70	12
male-biased	GO:0010498	proteasomal protein catabolic process	81/1482	487/13491	8.22256251177678e-05	0.00472463997298309	0.00454989589911973	ADRM1/AMFR/AMN1/CAMLG/CSNK1A1/DDA1/DERL1/DNAJB9/ECSCR/EDEM2/FAM8A1/FBXL15/FBXL16/FBXL22/FBXL5/FBXW4/FBXW7/GABARAPL2/GSK3A/HERPUD1/HM13/HSPBP1/KBTBD6/KBTBD7/KCTD10/KCTD13/KCTD2/KEAP1/KLHL15/KLHL22/MIDN/NHLRC1/NSFL1C/PARK7/PEX12/PINK1/PITHD1/PPP2CB/PSMA1/PSMA5/PSMA6/PSMA7/PSMB10/PSMB4/PSMB5/PSMB7/PSMB8/PSMC4/PSMD10/PSMD12/PSMD13/PSMD7/PSMF1/RBX1/RCHY1/RHBDD2/RNF180/RNF187/SEC61B/SKP1/SPSB3/STUB1/SUMO2/TAF9/TNFAIP1/TOR1A/TRAF4/TRIB3/UBE2B/UBE2D3/UBE2J1/UBE2N/UBQLN2/UBXN2B/UBXN6/UCHL1/UCHL5/WNT10B/ZFAND2A/ZNRF1/ZYG11B	81
male-biased	GO:0006998	nuclear envelope organization	16/1482	52/13491	9.12095444845304e-05	0.00517097310864297	0.00497972109536594	BANF1/CHMP2A/CHMP2B/CHMP4A/CHMP4B/CHMP5/CHMP6/CHMP7/CTDNEP1/GPER1/NSFL1C/SPAST/TOR1A/TOR1B/UBXN2B/VPS4A	16
male-biased	GO:0097352	autophagosome maturation	17/1482	58/13491	0.00010924489815046	0.00611196456494416	0.00588590933248324	ATG5/CALM1/CHMP2A/CHMP2B/CHMP4A/CHMP4B/CHMP5/CHMP6/CHMP7/GABARAPL2/MAP1LC3A/MAP1LC3B/MCOLN1/SNX14/TBC1D25/TSG101/VPS4A	17
male-biased	GO:0072384	organelle transport along microtubule	22/1482	86/13491	0.000110891190520088	0.00612349794923912	0.00589701614659112	ACTR10/AP3S1/ARMCX3/BICD2/BLOC1S1/BLOC1S2/BLOC1S3/BLOC1S4/BORCS6/BORCS8/CDC42/COPG1/DTNBP1/DYNC1I1/HSBP1/KIFAP3/PRKCZ/RAB1A/RAB6A/SPAST/TUBA1A/UCHL1	22
male-biased	GO:0061952	midbody abscission	8/1482	16/13491	0.000118920001338924	0.00648266468837312	0.00624289885571407	CHMP2A/CHMP2B/CHMP4A/CHMP4B/CHMP5/CHMP6/CHMP7/VPS4A	8
male-biased	GO:0001836	release of cytochrome c from mitochondria	15/1482	48/13491	0.000123581093049435	0.00659225751223739	0.0063484383132652	BAD/BBC3/BID/BOK/DNM1L/FIS1/GHITM/GPER1/MFF/MLLT11/MOAP1/PDCD5/PINK1/PRELID1/PSMD10	15
male-biased	GO:0032509	endosome transport via multivesicular body sorting pathway	13/1482	38/13491	0.000124031185554796	0.00659225751223739	0.0063484383132652	CHMP2A/CHMP2B/CHMP4A/CHMP4B/CHMP5/CHMP6/CHMP7/TSG101/UBXN6/VPS37A/VPS37D/VPS4A/VTA1	13
male-biased	GO:0090148	membrane fission	14/1482	43/13491	0.000126279127342285	0.00662887468468388	0.00638370117428833	CHMP2A/CHMP2B/CHMP4A/CHMP4B/CHMP5/CHMP6/CHMP7/DNM1L/SLC25A46/SPAST/TSG101/VPS37A/VPS37D/VPS4A	14
male-biased	GO:0044091	membrane biogenesis	17/1482	59/13491	0.000137950021131621	0.0071532132908738	0.0068886467548396	BANF1/CHMP2A/CHMP2B/CHMP4A/CHMP4B/CHMP5/CHMP6/CHMP7/MAFB/NLGN3/NRXN1/NSFL1C/PEX16/SPAST/UBXN2B/UGCG/VPS4A	17
male-biased	GO:0016311	dephosphorylation	50/1482	270/13491	0.00014201363051051	0.00727520430036976	0.00700612584256037	ADORA1/BOD1/CALM1/CALM3/CAMTA1/CTDNEP1/CTDP1/DUSP12/DUSP2/DUSP23/DUSP26/DUSP3/DUSP7/FAM220A/FKBP1A/FKBP1B/MEF2C/NCK2/PDP1/PDXP/PGAM5/PHPT1/PINK1/PLPP1/PLPP4/PLPP6/PLPPR2/PLPPR5/PPM1H/PPP1CB/PPP1R2/PPP1R7/PPP2CA/PPP2CB/PPP2R1A/PPP2R5A/PPP2R5E/PPP3CA/PPP3CB/PTP4A3/PTPN20/PTPN5/PTPRN2/PTPRR/SDHAF2/SMPD1/SPPL3/THTPA/TIPRL/UBLCP1	50
male-biased	GO:0006900	vesicle budding from membrane	21/1482	82/13491	0.000154898237436796	0.00784080125691972	0.00755080380487639	AP3S1/ARFGAP3/CHMP4A/CHMP4B/CHMP5/CHMP6/CHMP7/INSIG1/PDCD6/PREB/RAB1A/RAB7A/SAR1A/SEC24D/SNX3/TMED10/TRAPPC2B/TRAPPC2L/TRAPPC3/TRAPPC4/VPS4A	21
male-biased	GO:0045324	late endosome to vacuole transport	12/1482	34/13491	0.000160374788884366	0.00797158193962006	0.00767674747366491	CHMP2A/CHMP2B/CHMP4A/CHMP4B/CHMP5/CHMP6/CHMP7/TSG101/VPS37A/VPS37D/VPS4A/VTA1	12
male-biased	GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	63/1482	364/13491	0.000161231431516304	0.00797158193962006	0.00767674747366491	ADRM1/AMN1/CAMLG/CSNK1A1/DDA1/FBXL15/FBXL16/FBXL22/FBXL5/FBXW4/FBXW7/GSK3A/HSPBP1/KBTBD6/KBTBD7/KCTD10/KCTD13/KCTD2/KEAP1/KLHL15/KLHL22/NHLRC1/NSFL1C/PARK7/PEX12/PPP2CB/PSMA1/PSMA5/PSMA6/PSMA7/PSMB10/PSMB4/PSMB5/PSMB7/PSMB8/PSMC4/PSMD10/PSMD12/PSMD13/PSMD7/PSMF1/RBX1/RCHY1/RNF180/RNF187/SKP1/SPSB3/STUB1/SUMO2/TAF9/TNFAIP1/TRAF4/TRIB3/UBE2B/UBE2D3/UBE2N/UBXN2B/UCHL1/UCHL5/WNT10B/ZFAND2A/ZNRF1/ZYG11B	63
male-biased	GO:0090199	regulation of release of cytochrome c from mitochondria	13/1482	39/13491	0.00016750625798031	0.00818662768887677	0.00788383960730075	BAD/BBC3/BID/DNM1L/GHITM/GPER1/MFF/MLLT11/MOAP1/PDCD5/PINK1/PRELID1/PSMD10	13
male-biased	GO:0001778	plasma membrane repair	10/1482	25/13491	0.00017148222071127	0.00828570911891272	0.00797925644218708	CHMP2A/CHMP2B/CHMP4A/CHMP4B/CHMP5/CHMP6/CHMP7/RAB3A/SMPD1/VPS4A	10
male-biased	GO:0071709	membrane assembly	16/1482	55/13491	0.000190378309117453	0.00909537719513946	0.00875897838517911	BANF1/CHMP2A/CHMP2B/CHMP4A/CHMP4B/CHMP5/CHMP6/CHMP7/MAFB/NLGN3/NRXN1/NSFL1C/SPAST/UBXN2B/UGCG/VPS4A	16
male-biased	GO:0022411	cellular component disassembly	76/1482	462/13491	0.000192811001535436	0.00910924865031858	0.00877233679500403	ARFIP2/ATG3/ATG5/ATG9B/BLCAP/BOK/CALM1/CAMKK2/CAMSAP2/CAPZA2/CFL1/CHMP2A/CHMP2B/CHMP4A/CHMP4B/CHMP5/CHMP6/CHMP7/CISD2/CLTC/CTDNEP1/DNM1L/DSTN/DUSP3/ENDOG/FBXW7/FGF13/FIS1/FUNDC2/GABARAPL2/GPER1/GSK3A/JMJD4/KLC1/MAP1LC3A/MAP1LC3B/MAP4/MAP6D1/MCOLN1/MCTS1/MFN2/MMP11/MTIF3/MTPN/MYC/NAV3/NEDD9/NOXO1/PARK7/PDXP/PELO/PEX12/PINK1/PTRH1/PYM1/RCHY1/RNF14/RNF25/SH3GL3/SLC25A4/SNX14/SPAST/SQSTM1/STMN1/STUB1/TBC1D25/TMOD1/TSG101/TWF1/TWF2/UFC1/ULK2/USP10/VPS4A/VTA1/WDR45B	76
male-biased	GO:0016188	synaptic vesicle maturation	10/1482	26/13491	0.000251395473940527	0.0114939091956464	0.0110687990223956	ATP6AP1/ATP6AP2/ATP6V0D1/ATP6V1A/ATP6V1D/ATP6V1E1/ATP6V1F/ATP6V1G2/ATP6V1H/RAB3A	10
male-biased	GO:0019076	viral release from host cell	10/1482	26/13491	0.000251395473940527	0.0114939091956464	0.0110687990223956	CHMP2A/CHMP2B/CHMP4A/CHMP4B/CHMP5/CHMP6/CHMP7/RAB7A/TSG101/VPS4A	10
male-biased	GO:0035891	exit from host cell	10/1482	26/13491	0.000251395473940527	0.0114939091956464	0.0110687990223956	CHMP2A/CHMP2B/CHMP4A/CHMP4B/CHMP5/CHMP6/CHMP7/RAB7A/TSG101/VPS4A	10
male-biased	GO:0007007	inner mitochondrial membrane organization	12/1482	36/13491	0.000297138672025629	0.0134407833346061	0.0129436666761444	APOO/CHCHD10/CHCHD6/GHITM/MTX2/PINK1/SLC25A46/TIMM13/TIMM22/TIMM8B/TMEM11/TOMM70	12
male-biased	GO:0000422	autophagy of mitochondrion	22/1482	92/13491	0.000316136542977361	0.0141496061130499	0.0136262731543705	ARFIP2/ATG3/ATG5/ATG9B/CAMKK2/CISD2/DNM1L/FBXW7/FIS1/FUNDC2/GABARAPL2/GSK3A/MAP1LC3A/MAP1LC3B/MFN2/PARK7/PINK1/SLC25A4/SQSTM1/STUB1/ULK2/WDR45B	22
male-biased	GO:2001244	positive regulation of intrinsic apoptotic signaling pathway	14/1482	48/13491	0.000459027931143022	0.0203311121168764	0.0195791518875697	BAD/BBC3/BID/BOK/DNM1L/FBXW7/FIS1/MSX1/MYC/NCK2/PARK7/PRKRA/SERINC3/SOD1	14
male-biased	GO:0009117	nucleotide metabolic process	79/1482	498/13491	0.000464549299667067	0.0203635424967461	0.0196103828074323	ACAT1/ACOT7/ACSL4/AK1/APP/ARL2/ASMTL/ATP1B1/ATP6V0C/ATP6V1A/BAD/CMPK1/CNP/DCTPP1/DGUOK/DNAJC30/DNM1L/DNPH1/ELOVL4/FIS1/GCK/GPAM/GUCA1A/GUK1/HACD1/HINT1/HPRT1/IER3/ITPA/MDH1/MDH2/MPC2/NAXD/NDUFA11/NDUFA12/NDUFA3/NDUFA5/NDUFA8/NDUFAB1/NDUFB1/NDUFB10/NDUFB11/NDUFB2/NDUFB6/NDUFB7/NDUFB8/NDUFB9/NDUFC1/NDUFC2/NDUFS4/NDUFS6/NDUFV2/NME1/NME2/NME3/NNT/NT5C3B/NTHL1/NUDT10/NUDT11/NUDT2/NUDT4/OXSM/PARK7/PDHA1/PDHX/PGD/PID1/PINK1/PPCS/PPP2CA/RFK/SDHB/SLC52A2/TBPL1/TMSB4X/TPST1/UCK1/UPRT	79
male-biased	GO:0051865	protein autoubiquitination	17/1482	65/13491	0.000490503264826846	0.0212818355310587	0.0204947121393816	AMFR/RBX1/RNF11/RNF141/RNF146/RNF181/RNF187/RNF19B/RNF208/RNF8/STUB1/TRIM11/TRIM37/TRIM68/UBE2B/UBE2D2/UBE2D3	17
male-biased	GO:0031398	positive regulation of protein ubiquitination	22/1482	95/13491	0.000509674811952192	0.0218902757618255	0.0210806487878153	AIMP2/BCL10/DERL1/FBXW7/GSK3A/HSPBP1/NDFIP2/NHLRC1/NMI/NSMCE3/PDCD6/PINK1/PSMD10/RBX1/RCHY1/RNF180/SKP1/STUB1/TRIB3/TSPYL5/UBE2N/UBE2V2	22
male-biased	GO:0009259	ribonucleotide metabolic process	63/1482	380/13491	0.000535979719052604	0.0227898576541167	0.0219469590222592	ACAT1/ACOT7/ACSL4/AK1/APP/ARL2/ATP1B1/ATP6V0C/ATP6V1A/BAD/CMPK1/DNAJC30/DNM1L/ELOVL4/FIS1/GCK/GPAM/GUK1/HACD1/HINT1/HPRT1/IER3/ITPA/MPC2/NDUFA11/NDUFA12/NDUFA3/NDUFA5/NDUFA8/NDUFAB1/NDUFB1/NDUFB10/NDUFB11/NDUFB2/NDUFB6/NDUFB7/NDUFB8/NDUFB9/NDUFC1/NDUFC2/NDUFS4/NDUFS6/NDUFV2/NME1/NME2/NME3/NUDT10/NUDT11/NUDT2/NUDT4/OXSM/PDHA1/PDHX/PID1/PINK1/PPCS/PPP2CA/RFK/SDHB/TMSB4X/TPST1/UCK1/UPRT	63
male-biased	GO:0016226	iron-sulfur cluster assembly	9/1482	24/13491	0.000639039312028657	0.0266391681837829	0.0256539001423269	BOLA1/BOLA2/BOLA2B/GLRX3/ISCA1/ISCU/NDUFAB1/NFS1/NFU1	9
male-biased	GO:0031163	metallo-sulfur cluster assembly	9/1482	24/13491	0.000639039312028657	0.0266391681837829	0.0256539001423269	BOLA1/BOLA2/BOLA2B/GLRX3/ISCA1/ISCU/NDUFAB1/NFS1/NFU1	9
male-biased	GO:0019693	ribose phosphate metabolic process	64/1482	392/13491	0.0007350105271525	0.0303423763247809	0.0292201425715199	ACAT1/ACOT7/ACSL4/AK1/APP/ARL2/ATP1B1/ATP6V0C/ATP6V1A/BAD/CMPK1/DNAJC30/DNM1L/ELOVL4/FIS1/GCK/GPAM/GUK1/HACD1/HINT1/HPRT1/IER3/ITPA/MPC2/NDUFA11/NDUFA12/NDUFA3/NDUFA5/NDUFA8/NDUFAB1/NDUFB1/NDUFB10/NDUFB11/NDUFB2/NDUFB6/NDUFB7/NDUFB8/NDUFB9/NDUFC1/NDUFC2/NDUFS4/NDUFS6/NDUFV2/NME1/NME2/NME3/NUDT10/NUDT11/NUDT14/NUDT2/NUDT4/OXSM/PDHA1/PDHX/PID1/PINK1/PPCS/PPP2CA/RFK/SDHB/TMSB4X/TPST1/UCK1/UPRT	64
male-biased	GO:1902774	late endosome to lysosome transport	8/1482	20/13491	0.000777702700202511	0.0317960757813565	0.0306200759492689	CHMP2A/CHMP2B/CHMP4A/CHMP4B/CHMP5/CHMP6/CHMP7/VPS4A	8
male-biased	GO:0071985	multivesicular body sorting pathway	13/1482	45/13491	0.000803415689151148	0.0325345096216255	0.031331198303739	CHMP2A/CHMP2B/CHMP4A/CHMP4B/CHMP5/CHMP6/CHMP7/TSG101/UBXN6/VPS37A/VPS37D/VPS4A/VTA1	13
male-biased	GO:0010506	regulation of autophagy	54/1482	320/13491	0.000853376834297366	0.034231682070117	0.0329655996565716	ATG16L1/ATG5/ATP6V0B/ATP6V0C/ATP6V0D1/ATP6V0E2/ATP6V1A/ATP6V1D/ATP6V1E1/ATP6V1G2/ATP6V1H/BAD/BOK/CAMKK2/CDK5/CDK5R1/CHMP4B/CISD1/CISD2/CPTP/DCN/DEPTOR/DNM1L/ENDOG/FBXW7/FEZ2/GSK3A/ITPR1/KEAP1/KLHL22/MOAP1/PAFAH1B2/PARK7/PIK3R2/PINK1/RAB39B/RASIP1/RRAGA/RRAGB/RRAGC/SCOC/SESN2/SLC25A4/SQSTM1/STUB1/TBC1D14/TBC1D25/TRIB3/TRIM32/TRIM68/UBQLN2/UCHL1/ULK2/USP10	54
male-biased	GO:0032511	late endosome to vacuole transport via multivesicular body sorting pathway	9/1482	25/13491	0.000902040175894685	0.0355136558139278	0.0342001587156952	CHMP4A/CHMP4B/CHMP5/CHMP6/CHMP7/TSG101/VPS37A/VPS37D/VTA1	9
male-biased	GO:1902410	mitotic cytokinetic process	9/1482	25/13491	0.000902040175894685	0.0355136558139278	0.0342001587156952	ARF1/CHMP2A/CHMP2B/CHMP4A/CHMP4B/CHMP5/CHMP6/CHMP7/VPS4A	9
male-biased	GO:0007212	dopamine receptor signaling pathway	11/1482	35/13491	0.000926745682660271	0.0358229331151952	0.0344979971822819	CALY/DTNBP1/GNAL/GNAQ/GNAS/GNB1/GNB5/GNG2/GSK3A/NSG1/SLC1A1	11
male-biased	GO:0043162	ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway	11/1482	35/13491	0.000926745682660271	0.0358229331151952	0.0344979971822819	CHMP2A/CHMP2B/CHMP4A/CHMP4B/CHMP5/CHMP6/CHMP7/TSG101/VPS37A/VPS37D/VPS4A	11
male-biased	GO:0031396	regulation of protein ubiquitination	34/1482	180/13491	0.00109104434815511	0.0417938789941939	0.0402481035023554	AIMP2/ATG5/BCL10/BEX1/BEX2/BEX3/BEX4/CAMLG/CDK5/DERL1/FBXW7/GSK3A/HERPUD1/HSPBP1/NDFIP2/NHLRC1/NMI/NSMCE3/PARK7/PDCD6/PINK1/PRKCE/PSMD10/RBX1/RCHY1/RNF180/SKP1/SQSTM1/STUB1/SVBP/TRIB3/TSPYL5/UBE2N/UBE2V2	34
male-biased	GO:0010970	transport along microtubule	31/1482	160/13491	0.00115548090291713	0.0438670071357468	0.042244555567177	ACTR10/AP3S1/APP/ARL3/ARL8A/ARMCX3/BICD2/BLOC1S1/BLOC1S2/BLOC1S3/BLOC1S4/BORCS6/BORCS8/CALY/CDC42/COPG1/DTNBP1/DYNC1I1/DYNLL1/HSBP1/KIFAP3/PRKCZ/RAB1A/RAB6A/RABGEF1/SOD1/SPAST/STAU1/TMEM108/TUBA1A/UCHL1	31
male-biased	GO:0008088	axo-dendritic transport	18/1482	76/13491	0.00120990523025021	0.045217659020538	0.0435452526587842	ACTR10/AP3S1/APP/ARL8A/ARMCX3/BLOC1S1/BLOC1S2/BLOC1S3/BLOC1S4/CALY/DTNBP1/HSBP1/RABGEF1/SOD1/SPAST/STAU1/TMEM108/UCHL1	18
male-biased	GO:0009150	purine ribonucleotide metabolic process	59/1482	362/13491	0.0012123266999862	0.045217659020538	0.0435452526587842	ACAT1/ACOT7/ACSL4/AK1/APP/ARL2/ATP1B1/ATP6V0C/ATP6V1A/BAD/DNAJC30/DNM1L/ELOVL4/FIS1/GCK/GPAM/GUK1/HACD1/HINT1/HPRT1/IER3/ITPA/MPC2/NDUFA11/NDUFA12/NDUFA3/NDUFA5/NDUFA8/NDUFAB1/NDUFB1/NDUFB10/NDUFB11/NDUFB2/NDUFB6/NDUFB7/NDUFB8/NDUFB9/NDUFC1/NDUFC2/NDUFS4/NDUFS6/NDUFV2/NME1/NME2/NME3/NUDT10/NUDT11/NUDT2/NUDT4/OXSM/PDHA1/PDHX/PID1/PINK1/PPCS/PPP2CA/SDHB/TMSB4X/TPST1	59
male-biased	GO:0051648	vesicle localization	37/1482	203/13491	0.00133297386842682	0.0492852599004422	0.0474624105096599	AP3S1/ARFGAP3/BLOC1S1/BLOC1S2/BLOC1S3/BLOC1S4/CDK5/CHMP2A/CTBP1/DTNBP1/DYNC1I1/KIFAP3/MKKS/PDCD6/PINK1/PREB/PRKCZ/RAB11A/RAB1A/RAB3A/RAB7A/SAR1A/SHROOM2/STARD3NL/SYNDIG1/TESK1/TMED10/TOR1A/TPGS1/TRAPPC2B/TRAPPC2L/TRAPPC3/TRAPPC4/TSG101/VPS33B/VPS4A/YKT6	37
up-regulated	GO:0042773	ATP synthesis coupled electron transport	64/5977	80/13491	5.96870078287529e-11	1.37906831588334e-07	1.26128071806549e-07	BID/CHCHD2/COA6/COX4I1/COX5A/COX5B/COX6A1/COX6B1/COX6C/COX7A2/COX7A2L/COX7B/COX7C/CYC1/CYCS/DGUOK/DNAJC15/GHITM/ISCU/NDUFA1/NDUFA10/NDUFA12/NDUFA2/NDUFA3/NDUFA4/NDUFA5/NDUFA6/NDUFA8/NDUFA9/NDUFAB1/NDUFAF1/NDUFB1/NDUFB10/NDUFB2/NDUFB4/NDUFB5/NDUFB6/NDUFB8/NDUFB9/NDUFC1/NDUFC2/NDUFS2/NDUFS3/NDUFS4/NDUFS5/NDUFS6/NDUFS7/NDUFS8/NDUFV1/NDUFV2/NDUFV3/PARK7/PINK1/SDHA/SDHAF2/SDHB/SNCA/UQCR10/UQCRB/UQCRC1/UQCRC2/UQCRFS1/UQCRH/UQCRQ	64
up-regulated	GO:0042775	mitochondrial ATP synthesis coupled electron transport	64/5977	80/13491	5.96870078287529e-11	1.37906831588334e-07	1.26128071806549e-07	BID/CHCHD2/COA6/COX4I1/COX5A/COX5B/COX6A1/COX6B1/COX6C/COX7A2/COX7A2L/COX7B/COX7C/CYC1/CYCS/DGUOK/DNAJC15/GHITM/ISCU/NDUFA1/NDUFA10/NDUFA12/NDUFA2/NDUFA3/NDUFA4/NDUFA5/NDUFA6/NDUFA8/NDUFA9/NDUFAB1/NDUFAF1/NDUFB1/NDUFB10/NDUFB2/NDUFB4/NDUFB5/NDUFB6/NDUFB8/NDUFB9/NDUFC1/NDUFC2/NDUFS2/NDUFS3/NDUFS4/NDUFS5/NDUFS6/NDUFS7/NDUFS8/NDUFV1/NDUFV2/NDUFV3/PARK7/PINK1/SDHA/SDHAF2/SDHB/SNCA/UQCR10/UQCRB/UQCRC1/UQCRC2/UQCRFS1/UQCRH/UQCRQ	64
up-regulated	GO:0019646	aerobic electron transport chain	58/5977	73/13491	7.88558585066805e-10	1.21464307386457e-06	1.11089919966429e-06	COX4I1/COX5A/COX5B/COX6A1/COX6B1/COX6C/COX7A2/COX7A2L/COX7B/COX7C/CYC1/CYCS/DNAJC15/ISCU/NDUFA1/NDUFA10/NDUFA2/NDUFA3/NDUFA4/NDUFA5/NDUFA6/NDUFA8/NDUFA9/NDUFAB1/NDUFAF1/NDUFB1/NDUFB10/NDUFB2/NDUFB4/NDUFB5/NDUFB6/NDUFB8/NDUFB9/NDUFC1/NDUFC2/NDUFS2/NDUFS3/NDUFS4/NDUFS5/NDUFS6/NDUFS7/NDUFS8/NDUFV1/NDUFV2/NDUFV3/PARK7/PINK1/SDHA/SDHAF2/SDHB/SNCA/UQCR10/UQCRB/UQCRC1/UQCRC2/UQCRFS1/UQCRH/UQCRQ	58
up-regulated	GO:0009060	aerobic respiration	103/5977	153/13491	6.62240129737212e-09	7.2837326101922e-06	6.66162175649419e-06	ABCD1/ACLY/ACO2/ARL2/BID/BLOC1S1/C2orf69/CBFA2T3/CHCHD10/CHCHD2/COA6/COX10/COX4I1/COX5A/COX5B/COX6A1/COX6B1/COX6B2/COX6C/COX7A2/COX7A2L/COX7B/COX7C/CS/CYC1/CYCS/DGUOK/DNAJC15/DNAJC30/FH/GHITM/IDH1/IDH3A/IDH3B/IDH3G/ISCU/MDH1/MDH2/ME3/MFN2/MTFR1L/NDUFA1/NDUFA10/NDUFA12/NDUFA2/NDUFA3/NDUFA4/NDUFA5/NDUFA6/NDUFA8/NDUFA9/NDUFAB1/NDUFAF1/NDUFB1/NDUFB10/NDUFB11/NDUFB2/NDUFB4/NDUFB5/NDUFB6/NDUFB8/NDUFB9/NDUFC1/NDUFC2/NDUFS2/NDUFS3/NDUFS4/NDUFS5/NDUFS6/NDUFS7/NDUFS8/NDUFV1/NDUFV2/NDUFV3/NNT/OGDH/OGDHL/OXA1L/PARK7/PDHA1/PINK1/SDHA/SDHAF2/SDHB/SIRT3/SLC25A14/SLC25A23/SLC25A33/SNCA/SUCLA2/SUCLG1/SURF1/TRPV4/UCN/UQCC2/UQCR10/UQCRB/UQCRC1/UQCRC2/UQCRFS1/UQCRH/UQCRQ/VCP	103
up-regulated	GO:0022904	respiratory electron transport chain	72/5977	99/13491	8.37600433314365e-09	7.2837326101922e-06	6.66162175649419e-06	AIFM2/BID/CHCHD2/COA6/COX4I1/COX5A/COX5B/COX6A1/COX6B1/COX6C/COX7A2/COX7A2L/COX7B/COX7C/CYC1/CYCS/DGUOK/DNAJC15/ETFB/GHITM/GPD2/ISCU/MYBBP1A/NDUFA1/NDUFA10/NDUFA12/NDUFA2/NDUFA3/NDUFA4/NDUFA5/NDUFA6/NDUFA8/NDUFA9/NDUFAB1/NDUFAF1/NDUFB1/NDUFB10/NDUFB2/NDUFB4/NDUFB5/NDUFB6/NDUFB8/NDUFB9/NDUFC1/NDUFC2/NDUFS2/NDUFS3/NDUFS4/NDUFS5/NDUFS6/NDUFS7/NDUFS8/NDUFV1/NDUFV2/NDUFV3/PARK7/PINK1/PPARGC1A/SCO2/SDHA/SDHAF2/SDHB/SLC25A12/SNCA/SOD2/UQCR10/UQCRB/UQCRC1/UQCRC2/UQCRFS1/UQCRH/UQCRQ	72
up-regulated	GO:0016197	endosomal transport	162/5977	263/13491	9.45734595567046e-09	7.2837326101922e-06	6.66162175649419e-06	AKAP5/AKTIP/ALS2/ALS2CL/ANKRD27/ANKRD50/AP3D1/AP5B1/AP5Z1/ARF6/ARFRP1/ARHGAP1/ARHGAP44/ARHGAP8/ARL4C/ARL8B/ATP6AP1/ATP9A/BECN1/BET1L/BLOC1S1/BLOC1S2/CCDC22/CHMP1A/CHMP2A/CHMP2B/CHMP4A/CHMP4B/CHMP5/CHMP6/CHMP7/CLEC16A/CLTC/CLTCL1/DCLK1/DCTN1/DENND1C/DPY30/EHD1/EHD2/EHD3/EHD4/EPS15/EPS15L1/ERC1/GBF1/GGA1/GGA3/GOLT1B/GRIP1/GRIPAP1/HEATR5B/HGS/HOOK1/HOOK2/INPP5F/ITSN1/ITSN2/KIF16B/LAMTOR1/LEPROTL1/LMTK2/LRRK2/LYST/MAGEL2/MAP2K1/MAP2K2/MAPK1/MAPK3/MICALL1/MICALL2/MTMR2/MVB12A/MYO1D/NDRG4/NF2/NSG1/PICALM/PLEKHA3/PLEKHJ1/PREPL/PTPN23/PXK/RAB10/RAB11A/RAB11FIP3/RAB11FIP4/RAB12/RAB14/RAB29/RAB35/RAB41/RAB5A/RAB6A/RAB6B/RAB6C/RAB7A/RAB9B/RBSN/REPS2/RILP/RNF126/SCARB2/SGSM2/SNF8/SNX12/SNX17/SNX3/SNX30/SNX32/SNX4/SNX7/SNX8/SNX9/SQSTM1/SRC/STAM/STX10/STX12/STX5/STX6/STX8/TBC1D10A/TBC1D10B/TBC1D10C/TBC1D14/TBC1D17/TMCC1/TMEM50A/TMEM50B/TOM1/TRIM27/TSG101/UBAP1/UBE2O/UBXN6/VAMP4/VCP/VPS11/VPS16/VPS25/VPS26B/VPS28/VPS29/VPS37A/VPS37B/VPS37C/VPS39/VPS4A/VPS50/VPS53/VTA1/VTI1A/VTI1B/WAS/WASHC1/WASHC2A/WASHC3/WDR81/WDR91/YKT6/ZFYVE9	162
up-regulated	GO:0045333	cellular respiration	124/5977	194/13491	2.44147416321281e-08	1.61172172974377e-05	1.47406297222548e-05	ABCD1/ACLY/ACO2/AIFM2/ARL2/BID/BLOC1S1/C2orf69/CBFA2T3/CHCHD10/CHCHD2/CHCHD4/CHCHD5/CISD1/COA6/COQ10A/COQ10B/COX10/COX4I1/COX5A/COX5B/COX6A1/COX6B1/COX6B2/COX6C/COX7A2/COX7A2L/COX7B/COX7C/CS/CYC1/CYCS/DGUOK/DNAJC15/DNAJC30/ETFB/FH/FLCN/GHITM/GPD2/IDH1/IDH3A/IDH3B/IDH3G/IFNLR1/IL10RB/ISCU/MDH1/MDH2/ME3/MFN2/MTFR1L/MYBBP1A/NDUFA1/NDUFA10/NDUFA12/NDUFA2/NDUFA3/NDUFA4/NDUFA5/NDUFA6/NDUFA8/NDUFA9/NDUFAB1/NDUFAF1/NDUFB1/NDUFB10/NDUFB11/NDUFB2/NDUFB4/NDUFB5/NDUFB6/NDUFB8/NDUFB9/NDUFC1/NDUFC2/NDUFS2/NDUFS3/NDUFS4/NDUFS5/NDUFS6/NDUFS7/NDUFS8/NDUFV1/NDUFV2/NDUFV3/NNT/OGDH/OGDHL/OXA1L/PARK7/PDHA1/PIK3CA/PINK1/PPARGC1A/PRELID1/SCO2/SDHA/SDHAF2/SDHAF4/SDHB/SIRT3/SLC25A12/SLC25A14/SLC25A23/SLC25A25/SLC25A33/SNCA/SOD2/SUCLA2/SUCLG1/SURF1/TRAP1/TRPV4/UCN/UQCC2/UQCR10/UQCRB/UQCRC1/UQCRC2/UQCRFS1/UQCRH/UQCRQ/VCP	124
